"time","event","gene_id","strand","ri_ES","ri_EE","I_S1","S_S1","I_S2","S_S2","FDR","dPSI"
105,"RI","Solyc07g014590.4","-",4969256,4969459,"0,0,0","27,38,23","2,7,7","61,27,28",0.000171050948669901,-0.105
120,"RI","Solyc07g014590.4","-",4965189,4965544,"3,0,0","5,3,3","3,3,2","2,0,0",3.30670242276042e-05,-0.737
90,"RI","Solyc07g019460.3","-",11608865,11609186,"20,92,38","1739,2586,1899","352,344,421","1627,1717,1797",0,-0.111
105,"RI","Solyc07g019460.3","-",11612268,11612566,"2,1,5","0,8,0","0,0,0","11,7,8",0.000132030436733608,0.692
105,"RI","Solyc07g019460.3","-",11608865,11609186,"36,22,36","1472,1725,1590","523,491,466","2561,1669,1621",0,-0.134
105,"RI","Solyc07g019460.3","-",11609015,11609493,"92,95,80","1619,1736,1583","754,612,571","2387,1379,1441",0,-0.134
120,"RI","Solyc07g019460.3","-",11608865,11609186,"41,12,21","1979,1313,1513","392,451,442","1442,1717,1652",0,-0.141
90,"RI","Solyc07g019530.3","+",11953588,11953851,"12,4,1","4,2,1","11,3,20","0,0,0",7.25296216009169e-05,-0.462
90,"RI","Solyc07g019530.3","+",11960020,11960291,"8,13,3","236,232,171","46,34,33","128,131,170",0,-0.101
105,"RI","Solyc07g019530.3","+",11960020,11960291,"0,6,6","127,187,190","48,31,41","147,142,160",0,-0.107
120,"RI","Solyc07g019530.3","+",11960020,11960291,"10,9,10","167,129,188","34,37,45","117,95,134",2.42522982828636e-14,-0.115
60,"RI","Solyc07g021700.3","+",21384803,21385113,"36,67,36","207,229,190","43,101,42","86,134,80",1.02889341577567e-08,-0.132
70,"RI","Solyc07g021700.3","+",21384803,21385113,"48,50,42","167,137,188","70,61,62","89,98,70",3.04789889602488e-08,-0.152
80,"RI","Solyc07g021700.3","+",21384820,21385130,"25,12,29","5,5,0","47,44,59","1,0,0",0.000281256070453628,-0.213
80,"RI","Solyc07g021700.3","+",21384820,21385130,"36,18,43","171,116,126","66,63,70","92,86,76",1.94918179956963e-11,-0.181
90,"RI","Solyc07g021700.3","+",21384803,21385113,"24,80,56","152,254,166","106,82,67","98,57,77",0,-0.244
105,"RI","Solyc07g021700.3","+",21384803,21385113,"33,61,65","159,153,210","71,64,81","83,63,46",6.64293142714536e-10,-0.24
120,"RI","Solyc07g021700.3","+",21384803,21385107,"61,53,48","244,191,182","70,84,66","84,69,77",1.66068709171814e-14,-0.211
15,"RI","Solyc07g022900.4","+",23426645,23427051,"271,251,235","10,4,2","101,104,119","15,14,5",5.84340092795865e-05,0.134
20,"RI","Solyc07g022900.4","+",23426677,23427138,"314,271,250","5,8,6","110,99,113","10,7,14",0.00017574081103744,0.115
25,"RI","Solyc07g022900.4","+",23426677,23427138,"207,189,279","7,3,6","86,108,163","8,16,11",0.000209461917909137,0.123
30,"RI","Solyc07g022900.4","+",23426645,23427051,"202,232,163","3,2,3","89,128,110","15,6,9",1.03169807811721e-05,0.132
60,"RI","Solyc07g022900.4","+",23427033,23427392,"62,44,83","42,58,33","10,30,10","46,52,49",5.10511494178806e-05,0.281
70,"RI","Solyc07g022900.4","+",23427033,23427392,"45,32,65","57,38,53","17,17,15","46,47,38",0.000308905053760944,0.162
90,"RI","Solyc07g022900.4","+",23426677,23427138,"167,278,197","0,5,1","70,88,68","6,13,16",4.5696105498749e-12,0.216
90,"RI","Solyc07g022900.4","+",23427033,23427392,"55,65,52","68,55,36","14,24,16","53,44,49",1.78791836057851e-05,0.202
105,"RI","Solyc07g022900.4","+",23426677,23427138,"162,200,195","1,6,5","52,75,62","13,9,5",5.8198205576322e-06,0.183
120,"RI","Solyc07g022900.4","+",23427033,23427392,"64,50,46","48,29,48","7,14,4","25,33,15",8.18760159297293e-06,0.257
120,"RI","Solyc07g022900.4","+",23426677,23427138,"232,191,176","6,1,0","82,67,49","8,19,10",4.0847092472286e-12,0.252
105,"RI","Solyc07g026930.3","+",32873208,32873572,"0,0,0","21,33,14","1,5,4","22,10,8",0.000259290729198228,-0.172
105,"RI","Solyc07g026930.3","+",32871577,32871948,"0,1,0","10,19,9","4,0,8","14,14,13",0.000954773868541912,-0.134
120,"RI","Solyc07g026930.3","+",32871577,32871948,"1,0,0","27,2,19","12,2,0","13,8,20",0.000626988756882704,-0.16
70,"RI","Solyc07g032230.3","-",36169210,36169666,"4,2,3","69,57,76","26,22,38","94,55,58",8.25268024513181e-12,-0.166
90,"RI","Solyc07g032230.3","-",36169210,36169593,"0,0,4","92,162,90","40,23,43","67,61,86",0,-0.201
105,"RI","Solyc07g032230.3","-",36169210,36169614,"0,2,2","77,67,67","67,31,44","62,78,64",0,-0.261
120,"RI","Solyc07g032230.3","-",36169210,36169614,"1,9,0","100,83,87","42,36,64","77,57,70",0,-0.25
30,"RI","Solyc07g039190.4","-",45350375,45350778,"246,256,181","334,417,262","304,335,309","253,348,273",0.000336463305741383,-0.1
50,"RI","Solyc07g039190.4","-",45350375,45350778,"109,198,199","0,5,0","119,142,122","11,11,10",5.79963319383144e-07,0.121
70,"RI","Solyc07g039190.4","-",45350375,45350778,"134,96,147","0,0,0","157,106,193","6,37,16",9.11772701785018e-10,0.199
80,"RI","Solyc07g039190.4","-",45350375,45350778,"152,171,166","5,3,0","154,94,112","12,6,12",6.94160319698681e-05,0.104
105,"RI","Solyc07g039190.4","-",45350375,45350778,"155,176,150","0,0,2","129,81,83","22,9,13",0,0.206
120,"RI","Solyc07g039190.4","-",45350375,45350804,"210,141,148","5,0,0","95,119,100","26,14,14",7.65102267259303e-14,0.229
40,"RI","Solyc07g039510.4","-",47414229,47414562,"6,22,9","0,0,2","6,8,15","3,8,4",0.000497293990162617,0.401
60,"RI","Solyc07g039510.4","-",47414229,47414603,"9,30,10","0,0,0","9,7,4","3,17,4",2.14164159836265e-10,0.63
70,"RI","Solyc07g039510.4","-",47414229,47414562,"19,18,7","2,0,0","5,2,6","7,13,5",5.16887890979222e-10,0.705
80,"RI","Solyc07g039510.4","-",47414229,47414562,"13,12,11","0,0,1","7,9,4","5,7,9",1.01627299585856e-08,0.619
90,"RI","Solyc07g039510.4","-",47414229,47414562,"19,24,7","1,0,0","8,4,17","3,5,6",8.33858457426283e-07,0.486
105,"RI","Solyc07g039510.4","-",47414229,47414562,"14,11,6","0,0,0","3,0,1","11,15,9",0,0.942
105,"RI","Solyc07g041160.3","-",51786752,51787142,"5,6,7","185,202,150","25,34,24","100,79,82",0,-0.148
120,"RI","Solyc07g041160.3","-",51786752,51787142,"4,0,7","127,139,115","16,43,32","95,100,97",0,-0.142
50,"RI","Solyc07g041750.3","-",53897933,53898176,"12,5,8","5,0,5","8,6,3","0,0,0",7.23457825086126e-05,-0.296
10,"RI","Solyc07g043580.4","+",57359588,57360014,"214,182,204","364,375,313","135,97,58","378,355,304",1.12332247766279e-07,0.103
40,"RI","Solyc07g043580.4","+",57359588,57360014,"77,61,56","45,48,31","71,86,90","21,9,11",1.44565595161838e-05,-0.311
40,"RI","Solyc07g043580.4","+",57359588,57360014,"114,89,94","490,482,439","124,163,182","287,305,326",1.85232097859393e-11,-0.107
60,"RI","Solyc07g043580.4","+",57359588,57360014,"34,48,41","38,27,32","92,85,74","20,21,24",7.09579952825784e-05,-0.268
60,"RI","Solyc07g043580.4","+",57359588,57360014,"60,85,70","321,413,370","169,174,156","253,395,272",0,-0.13
70,"RI","Solyc07g043580.4","+",57359588,57360014,"57,50,33","24,28,33","149,135,138","25,7,14",1.59610944137669e-08,-0.379
70,"RI","Solyc07g043580.4","+",57359588,57360014,"100,83,58","337,307,330","290,285,256","305,322,314",0,-0.197
80,"RI","Solyc07g043580.4","+",57359588,57360014,"41,47,49","29,42,23","106,110,117","18,11,16",1.00514555349525e-09,-0.358
80,"RI","Solyc07g043580.4","+",57359588,57360014,"104,86,98","362,367,331","213,214,204","242,208,209",0,-0.205
90,"RI","Solyc07g043580.4","+",57359588,57360014,"75,87,76","23,42,34","149,211,187","21,16,28",1.12706857565774e-07,-0.254
90,"RI","Solyc07g043580.4","+",57359588,57360014,"123,154,134","340,538,406","289,332,341","284,272,280",0,-0.225
105,"RI","Solyc07g043580.4","+",57359588,57360014,"27,40,69","19,25,37","235,220,212","23,19,32",1.85192824356546e-14,-0.372
105,"RI","Solyc07g043580.4","+",57359590,57359989,"45,76,116","307,286,428","451,413,393","396,261,253",0,-0.313
105,"RI","Solyc07g043580.4","+",57359588,57360014,"44,55,99","3,2,9","337,318,313","4,0,1",8.24522456604423e-06,-0.104
120,"RI","Solyc07g043580.4","+",57359588,57360014,"47,34,57","24,37,25","167,275,221","22,25,21",1.26562097387766e-10,-0.378
120,"RI","Solyc07g043580.4","+",57359588,57360014,"103,83,127","403,341,383","373,464,416","197,257,305",0,-0.334
120,"RI","Solyc07g043580.4","+",57357600,57358091,"33,19,20","160,163,152","63,34,77","122,146,152",1.3482482508856e-06,-0.106
120,"RI","Solyc07g043580.4","+",57359588,57360014,"84,60,94","2,4,9","286,397,330","1,2,0",2.09517406699116e-06,-0.102
15,"RI","Solyc07g045420.4","-",58397315,58397697,"71,47,49","6,2,6","43,60,33","0,0,0",0.00016397701829146,-0.14
30,"RI","Solyc07g045420.4","-",58396219,58396478,"125,123,134","292,322,310","154,217,203","196,215,241",1.66016788554651e-08,-0.14
50,"RI","Solyc07g045420.4","-",58396219,58396478,"105,219,226","419,433,454","221,177,183","246,225,206",3.07454246737459e-07,-0.135
60,"RI","Solyc07g045420.4","-",58396219,58396478,"156,190,175","359,450,443","146,220,164","196,238,236",1.26598171539195e-06,-0.115
70,"RI","Solyc07g045420.4","-",58396219,58396478,"165,128,153","453,335,432","185,134,196","214,227,218",3.26194379917366e-08,-0.131
90,"RI","Solyc07g045420.4","-",58396219,58396478,"228,263,231","542,653,495","233,129,178","189,167,289",0.000116744652491976,-0.127
120,"RI","Solyc07g045420.4","-",58397816,58398274,"24,19,29","1,4,3","13,8,20","0,0,0",0.000890636427601806,-0.174
120,"RI","Solyc07g045420.4","-",58396219,58396478,"255,149,196","557,377,452","202,174,160","174,171,240",4.08646800689526e-07,-0.148
70,"RI","Solyc07g049310.3","+",59486094,59486430,"5,1,4","34,34,30","11,9,18","21,30,29",0.000186834300767581,-0.176
90,"RI","Solyc07g049310.3","+",59486094,59486430,"1,10,1","43,90,44","9,14,9","30,13,41",0.000149382014963452,-0.205
105,"RI","Solyc07g049310.3","+",59486094,59486430,"1,4,6","29,40,47","16,8,15","39,27,19",0.000102041068673543,-0.187
90,"RI","Solyc07g049320.4","+",59501129,59501379,"0,5,9","54,94,56","15,16,15","57,40,61",2.42501304694297e-05,-0.119
105,"RI","Solyc07g049320.4","+",59501287,59501603,"0,1,3","98,59,53","6,3,22","43,39,31",3.63622965119297e-07,-0.109
70,"RI","Solyc07g061990.3","-",64706844,64707151,"12,6,9","1220,1142,1115","314,376,286","1148,1129,1141",0,-0.147
70,"RI","Solyc07g061990.3","-",64706844,64707151,"453,312,392","0,6,4","649,674,581","47,41,46",1.39646419900739e-14,0.104
80,"RI","Solyc07g061990.3","-",64706844,64707151,"6,2,3","1047,984,1035","187,283,331","1031,1065,975",0,-0.138
90,"RI","Solyc07g061990.3","-",64706844,64707151,"6,9,4","1151,1525,1236","447,441,437","1062,1229,1265",0,-0.187
90,"RI","Solyc07g061990.3","-",64706844,64707151,"440,546,443","0,16,10","736,718,739","50,78,76",0,0.123
105,"RI","Solyc07g061990.3","-",64706844,64707151,"0,6,0","815,924,973","546,497,496","1463,1221,1069",0,-0.205
105,"RI","Solyc07g061990.3","-",64706844,64707151,"304,349,351","12,1,1","934,798,706","55,96,73",9.38041914679773e-15,0.128
80,"RI","Solyc07g063240.4","-",65589589,65589854,"7,7,22","5,0,5","5,6,9","0,0,0",0.000257276036401663,-0.248
105,"RI","Solyc07g063240.4","-",65591532,65591792,"9,12,12","119,93,90","36,48,50","112,87,67",3.72651884836654e-10,-0.163
105,"RI","Solyc07g063240.4","-",65589444,65589688,"0,0,4","116,117,135","31,51,34","147,101,162",0,-0.159
120,"RI","Solyc07g063240.4","-",65589589,65589854,"8,7,3","100,140,112","41,30,33","88,149,128",1.17475771684455e-10,-0.126
120,"RI","Solyc07g063240.4","-",65589444,65589688,"2,3,4","107,126,110","26,32,32","103,172,168",1.12395854396447e-11,-0.105
50,"RI","Solyc07g063770.3","+",65960983,65961439,"0,9,1","82,88,125","12,15,29","34,72,84",1.15556463768974e-10,-0.121
90,"RI","Solyc07g063770.3","+",65962093,65962582,"15,3,20","63,66,84","46,24,20","33,24,45",3.22923846753676e-06,-0.267
90,"RI","Solyc07g063770.3","+",65960983,65961439,"0,5,1","64,87,74","20,18,22","81,61,77",5.06780941997613e-11,-0.117
105,"RI","Solyc07g063770.3","+",65960983,65961439,"0,0,3","63,74,46","44,19,24","82,43,82",0,-0.173
50,"RI","Solyc07g066510.4","-",67767730,67768089,"0,10,15","36,49,35","0,0,0","38,19,34",1.15314603569272e-05,0.111
60,"RI","Solyc07g066510.4","-",67767729,67768098,"16,10,8","37,48,21","0,1,0","24,24,20",5.13598770271237e-07,0.169
5,"RI","Solyc07g066610.3","-",67832247,67832617,"9,22,20","0,172,124","45,19,10","0,0,0",2.33379184439458e-06,-0.62
10,"RI","Solyc07g066610.3","-",67832282,67832617,"20,17,13","0,0,0","15,14,51","325,310,0",5.88572369142478e-07,0.65
10,"RI","Solyc07g066610.3","-",67832282,67832617,"20,17,13","95,175,0","16,20,55","0,0,0",1.64936223230281e-06,-0.618
15,"RI","Solyc07g066610.3","-",67832247,67832617,"21,19,26","0,0,0","16,16,9","278,0,226",1.33041722227639e-07,0.649
15,"RI","Solyc07g066610.3","-",67832247,67832617,"21,19,26","24,6,22","14,16,9","87,65,86",2.54012733340244e-07,0.386
40,"RI","Solyc07g066610.3","-",67832373,67832617,"26,16,22","0,0,0","15,11,14","134,160,0",5.53517422348077e-07,0.634
120,"RI","Solyc07g066610.3","-",67832373,67832617,"14,23,10","4,5,1","27,15,36","0,0,0",1.61026231136086e-05,-0.218
40,"RI","Solyc07g066620.3","+",67836350,67836697,"139,120,130","279,255,324","196,203,236","269,215,311",5.29318023170386e-05,-0.102
50,"RI","Solyc07g066620.3","+",67836350,67836697,"146,191,171","343,393,411","243,206,193","296,207,300",1.23956164648845e-05,-0.108
80,"RI","Solyc07g066620.3","+",67835043,67835520,"81,73,44","7,3,9","100,121,90","2,0,0",5.4604038079251e-06,-0.147
80,"RI","Solyc07g066620.3","+",67836350,67836697,"126,184,134","338,300,318","244,183,259","220,277,219",9.06020538683999e-06,-0.137
90,"RI","Solyc07g066620.3","+",67836350,67836697,"156,243,161","351,378,272","267,226,307","221,266,302",1.16252844435198e-06,-0.12
90,"RI","Solyc07g066620.3","+",67834832,67835288,"0,3,1","121,175,150","22,23,24","119,93,81",0,-0.105
105,"RI","Solyc07g066620.3","+",67836350,67836697,"118,106,142","223,275,270","252,246,231","274,183,194",3.56567535963033e-11,-0.17
120,"RI","Solyc07g066620.3","+",67836350,67836697,"167,129,121","339,249,223","259,327,245","228,242,282",1.9519356298253e-08,-0.15
10,"RI","Solyc08g006430.4","+",1051232,1051696,"49,66,75","0,0,3","94,84,69","28,0,17",0.000304847265310261,0.21
15,"RI","Solyc08g006430.4","+",1051232,1051696,"78,76,74","0,0,0","51,57,44","3,19,10",1.19918079658996e-09,0.272
30,"RI","Solyc08g006430.4","+",1051232,1051696,"107,70,90","0,0,0","68,67,64","0,2,37",0.000793726776872927,0.197
40,"RI","Solyc08g006430.4","+",1051232,1051696,"80,78,91","25,26,10","42,63,59","0,7,0",0.000261718279272574,-0.261
50,"RI","Solyc08g006430.4","+",1050580,1050850,"3,6,5","10,0,10","5,3,5","0,0,0",1.8240749014697e-05,-0.535
60,"RI","Solyc08g006430.4","+",1051232,1051696,"107,106,167","24,28,0","39,94,48","0,0,1",6.07745318531723e-06,-0.205
80,"RI","Solyc08g006430.4","+",1051232,1051696,"81,91,128","7,12,0","53,69,57","0,0,0",7.32112673480008e-05,-0.119
90,"RI","Solyc08g006430.4","+",1051232,1051696,"121,172,124","21,0,0","66,55,80","20,22,17",3.81596877880801e-07,0.287
50,"RI","Solyc08g007540.3","-",2097089,2097372,"5,6,17","197,146,173","50,40,32","145,121,122",3.2818865470502e-14,-0.128
60,"RI","Solyc08g007540.3","-",2097008,2097367,"3,10,19","130,175,146","38,57,41","141,204,152",2.37214558696029e-09,-0.102
70,"RI","Solyc08g007540.3","-",2097089,2097372,"6,19,6","180,157,240","62,20,47","155,137,140",5.86514963580993e-13,-0.115
80,"RI","Solyc08g007540.3","-",2097089,2097372,"18,19,10","153,159,132","60,60,68","168,157,149",1.88518500994409e-11,-0.136
90,"RI","Solyc08g007540.3","-",2097089,2097372,"4,22,17","144,249,225","88,87,67","154,193,162",0,-0.188
105,"RI","Solyc08g007540.3","-",2097089,2097372,"7,6,17","163,175,239","50,70,36","126,185,164",0,-0.137
120,"RI","Solyc08g007540.3","-",2097008,2097367,"11,23,6","182,199,165","38,68,72","203,237,184",2.26908654028673e-11,-0.107
70,"RI","Solyc08g016310.3","-",7142768,7143251,"12,5,6","355,283,212","69,44,36","170,184,189",0,-0.131
70,"RI","Solyc08g016310.3","-",7143146,7143506,"64,48,39","311,267,206","61,68,40","147,129,90",4.27370329072416e-07,-0.115
80,"RI","Solyc08g016310.3","-",7143146,7143506,"40,42,54","247,179,262","54,57,54","136,127,109",7.57162758361214e-06,-0.106
90,"RI","Solyc08g016310.3","-",7142768,7143251,"2,9,4","187,366,291","78,70,96","154,201,182",0,-0.214
90,"RI","Solyc08g016310.3","-",7143146,7143506,"44,82,35","165,336,283","70,78,75","134,117,137",6.040274038784e-11,-0.148
105,"RI","Solyc08g016310.3","-",7143146,7143506,"44,51,29","254,228,184","158,120,118","159,99,93",0,-0.313
105,"RI","Solyc08g016310.3","-",7143141,7143513,"19,35,16","9,18,13","109,68,94","7,13,13",9.20156083880254e-06,-0.305
105,"RI","Solyc08g016310.3","-",7142768,7143251,"6,2,1","287,254,234","127,117,66","281,217,172",0,-0.217
105,"RI","Solyc08g016310.3","-",7142247,7142635,"139,119,102","186,244,183","128,76,57","309,330,263",2.01608007831742e-06,0.119
120,"RI","Solyc08g016310.3","-",7143146,7143506,"28,25,23","155,132,186","118,135,156","89,137,130",0,-0.325
120,"RI","Solyc08g016310.3","-",7142768,7143251,"10,2,3","241,148,205","132,128,97","170,284,179",0,-0.254
10,"RI","Solyc08g029050.4","-",37117239,37117588,"5,14,2","0,0,0","6,2,0","4,5,1",4.33684191394974e-08,0.773
50,"RI","Solyc08g029050.4","-",37117824,37118177,"4,12,1","7,3,5","4,5,1","0,0,0",8.24161522704749e-08,-0.638
60,"RI","Solyc08g029050.4","-",37117239,37117588,"2,7,9","5,12,3","10,2,4","0,0,0",2.56198566325436e-08,-0.628
80,"RI","Solyc08g029050.4","-",37117239,37117588,"3,5,10","8,5,2","3,4,4","0,0,0",1.5612130681381e-07,-0.557
90,"RI","Solyc08g029050.4","-",37117824,37118029,"1,4,3","2,4,5","2,5,9","0,0,0",6.50744013690131e-10,-0.703
70,"RI","Solyc08g059760.3","-",43331047,43331429,"28,30,17","5,0,4","18,32,18","0,0,0",0.000319694195889752,-0.194
40,"RI","Solyc08g061560.3","-",47103135,47103536,"0,1,1","2,2,1","5,1,9","0,2,0",9.86767663219183e-05,-0.532
60,"RI","Solyc08g061560.3","-",47103135,47103536,"0,0,0","8,1,1","3,3,2","1,1,5",2.85147303855357e-05,-0.517
80,"RI","Solyc08g061560.3","-",47103135,47103536,"0,0,0","4,1,2","5,4,6","5,4,3",8.40356748744985e-07,-0.46
90,"RI","Solyc08g061560.3","-",47103135,47103536,"0,0,0","5,7,5","5,11,12","1,1,4",1.58873236627701e-12,-0.774
70,"RI","Solyc08g062560.4","-",49496916,49497386,"31,26,27","28,18,33","4,3,2","23,11,33",2.1560800036823e-08,0.279
90,"RI","Solyc08g062560.4","-",49496916,49497386,"40,34,30","19,24,23","5,11,9","16,21,21",8.52035788143564e-05,0.268
105,"RI","Solyc08g062560.4","-",49496916,49497386,"32,36,21","10,29,19","6,11,7","23,34,12",0.000215772449416981,0.291
105,"RI","Solyc08g062560.4","-",49496746,49496967,"10,30,26","6,9,3","25,32,25","2,0,0",2.53349274087057e-05,-0.286
120,"RI","Solyc08g062560.4","-",49496916,49497386,"39,25,26","38,12,14","0,3,13","17,27,34",4.27082016438375e-08,0.372
10,"RI","Solyc08g065220.3","+",51185872,51186241,"29,48,33","0,0,0","19,24,20","9,16,1",3.68742289568689e-07,0.352
30,"RI","Solyc08g065220.3","+",51185872,51186241,"16,39,50","0,0,0","67,35,48","0,2,13",0.00067780175161016,0.134
80,"RI","Solyc08g065220.3","+",51185872,51186241,"7,51,23","7,8,9","36,49,42","0,0,0",3.00361841840543e-09,-0.413
90,"RI","Solyc08g065220.3","+",51185872,51186241,"41,49,14","6,9,6","29,50,99","0,0,0",3.1563918886016e-09,-0.286
30,"RI","Solyc08g065430.3","-",51536827,51537292,"11,5,10","0,0,0","2,9,6","6,4,2",2.09364963329313e-07,0.535
60,"RI","Solyc08g065430.3","-",51536674,51537083,"24,45,23","426,369,212","46,70,20","122,146,146",5.01727140184834e-08,-0.112
70,"RI","Solyc08g065430.3","-",51537744,51538025,"10,3,6","88,93,63","13,12,25","58,37,34",6.23184382991011e-06,-0.15
70,"RI","Solyc08g065430.3","-",51536827,51537083,"50,13,30","410,331,219","58,59,41","168,145,155",1.06139213579891e-12,-0.118
80,"RI","Solyc08g065430.3","-",51536827,51537083,"30,31,34","245,235,248","47,48,50","125,166,114",4.79892597290083e-08,-0.112
90,"RI","Solyc08g065430.3","-",51536669,51537083,"16,24,19","214,334,246","93,83,103","135,124,146",0,-0.258
105,"RI","Solyc08g065430.3","-",51536827,51537083,"14,15,7","224,177,209","106,73,118","170,112,101",0,-0.297
105,"RI","Solyc08g065430.3","-",51537744,51538025,"6,1,1","74,72,54","28,11,19","34,29,35",6.1143622778486e-14,-0.232
120,"RI","Solyc08g065430.3","-",51537744,51538025,"6,5,6","61,33,43","31,14,22","21,32,18",1.57215435715297e-07,-0.294
120,"RI","Solyc08g065430.3","-",51536827,51537083,"25,22,17","231,144,219","80,85,138","98,107,159",0,-0.277
120,"RI","Solyc08g065430.3","-",51536673,51536915,"54,49,53","5,5,7","37,20,35","0,0,0",1.71113725749962e-05,-0.153
15,"RI","Solyc08g065480.3","-",51685168,51685663,"4,7,6","0,0,0","6,8,2","5,5,9",5.9600582533729e-09,0.694
